id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
991780190129065067,Landing | Modern Apartment with Amazing Amenities (ID4736X08),263502162,Landing,,Downtown/Civic Center,37.78208,-122.41318,Entire home/apt,160,30,0,,,9,339,0,
560165755972387675,La Monarca by Kasa | Hearing Accessible Unit,88566861,Kasa,,Downtown/Civic Center,37.78929,-122.4118,Entire home/apt,155,1,74,2024-03-02,3.25,17,278,40,Exempt
1007193450010124530,Charming Boutique Hotel In Central Downtown,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,365,0,Exempt
844360796669200626,3 bedroom home in upper Haight,499251500,Munique,,Haight Ashbury,37.76813,-122.44554,Entire home/apt,256,30,1,2023-08-31,0.16,1,364,1,
38023230,2+BR Noe Valley Home w/ Garden,1097396,Danna,,Noe Valley,37.75318,-122.43834,Entire home/apt,140,30,8,2024-01-31,0.20,4,161,2,STR-0002753
1008622170115589761,Golden State Hip Chic Stays | Boutique Hotel,520931919,Chris,,Nob Hill,37.78905757535459,-122.42054129052144,Private room,150,2,0,,,379,365,0,Exempt
776239,Modern view 3+bed house above the Castro,4094089,Josh,,Castro/Upper Market,37.75948,-122.44357,Entire home/apt,590,5,55,2024-01-12,0.59,1,349,9,STR-0002738
1045528808324038088,"Blueground | Russian Hill, nr park, museum & shops",107434423,Blueground,,Nob Hill,37.7953,-122.42032,Entire home/apt,328,31,0,,,183,300,0,
21739662,Remodeled Studio Near Union Square!,4430421,Landmark,,Downtown/Civic Center,37.78492,-122.41654,Entire home/apt,73,30,8,2023-12-05,0.12,149,177,2,
40736839,Nob Hill Cottage,870172,Michael,,Nob Hill,37.79443,-122.41674,Entire home/apt,350,30,16,2023-08-14,0.32,4,179,2,
10684058,Tourists' delight -- business travelers' retreat!,55193130,Ted,,Russian Hill,37.79989,-122.42055,Entire home/apt,612,3,81,2024-01-28,0.93,1,348,18,2021-011689STR
784011023140898249,Urban Retreat: 1BR Suite at Wyndham Canterbury,442029804,Live Suite,,Nob Hill,37.78986417853378,-122.41244224220637,Entire home/apt,233,1,0,,,48,362,0,Exempt
45669885,Russian Hill Luxury Penthouse ORGANIC SANITATION,369987150,Andreas,,Russian Hill,37.80003,-122.41172,Entire home/apt,550,30,5,2023-07-14,0.17,1,332,1,
1085527892373249282,Busiest City Hotel on SanFoDT,520931919,Chris,,Western Addition,37.7875914531938,-122.42199196594018,Private room,150,2,0,,,379,365,0,Exempt
1085800820451100545,24 hour front desk hotel at SFDT,520931919,Chris,,Downtown/Civic Center,37.7873959332607,-122.42126017115234,Private room,150,2,2,2024-02-10,2,379,270,2,Exempt
1086067080241629254,Terrace Boutique Hotel Stays SF,520931919,Chris,,Nob Hill,37.78898143057173,-122.42044774546406,Private room,150,2,0,,,379,270,0,Exempt
1102213303929744573,Book-filled Writer’s Alcove in the lobby,562404928,Hotel Emblem San Francisco,,Downtown/Civic Center,37.78924,-122.40974,Private room,153,1,0,,,1,110,0,Exempt
1006400241220652929,Charming Downtown Boutique Hotel,520931919,Chris,,Western Addition,37.78735,-122.42198,Private room,150,2,0,,,379,365,0,Exempt
1016979286854512752,Relaxing and Perfect Private Room In San Francisco,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,280,0,Exempt
1018324974169653226,Downtown SanFo Eclectic Boutique Hotel Stays,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,270,0,Exempt
36201584,"Staypineapple San Francisco, Persona Queen",270119323,An Elegant Hotel,,Downtown/Civic Center,37.78698,-122.41296,Private room,132,1,7,2020-12-18,0.14,8,1,0,Exempt
1019734485584508000,SF Sunset City Laid-back Boutique Hotel Stays,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,280,0,Exempt
1019179470018207674,Perfect place for short getaway,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,1,2024-01-11,0.53,342,280,1,Exempt
1006897274140620195,Charming Boutique Downtown Hotel Near Restaurants,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,3,2023-10-30,0.67,342,280,3,Exempt
1009525904944059863,SF Sunset City Chill Stays | Boutique Hotel,520931919,Chris,,Downtown/Civic Center,37.78785059482348,-122.42085469597016,Private room,150,2,0,,,379,365,0,Exempt
1079158962851353332,Comfy room close to Golden Gate,542041520,Allen,,Nob Hill,37.78871941251129,-122.42060788094145,Private room,150,2,0,,,342,365,0,Exempt
1006583028664280570,Charming Downtown Boutique Hotel,520931919,Chris,,Downtown/Civic Center,37.78725,-122.42063,Private room,150,2,0,,,379,365,0,Exempt
1019976874863390781,SF Sunset City New-age Stays | Boutique Hotel,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,280,0,Exempt
1007172517744978136,Staycation at the heart of SF,520931919,Chris,,Nob Hill,37.78874,-122.4205,Private room,150,2,0,,,379,365,0,Exempt
1020198342201293562,Spacious Private Hotel Room For Couple In Downtown,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,365,0,Exempt
1017000802372957307,Beautiful Boutique Hotel In The Heart Of Downtown,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,280,0,Exempt
1031189388985765499,Mission District Bliss Boutique Hotel Stays,520931919,Chris,,Nob Hill,37.789189603681045,-122.42048591894218,Private room,150,2,0,,,379,365,0,Exempt
21232003,Convenient/Remodeled Studio - Union Square,4430421,Landmark,,Downtown/Civic Center,37.78402,-122.41198,Entire home/apt,74,30,5,2020-02-23,0.07,149,89,0,
1086975416237366803,Downtown Safe and Warm Cozy room,520931919,Chris,,Nob Hill,37.78960811399485,-122.42119072186726,Private room,150,2,0,,,379,365,0,Exempt
35783466,"Queen Anne Hotel, Romantic Fireplace Canopy",267901434,Queen Anne Hotel,,Nob Hill,37.79235,-122.42243,Private room,211,1,1,2021-08-30,0.03,10,290,0,Exempt
51541759,Modern Studio Minimal Living Maximum Lifestyle 406,253575857,Dorel SF,,Nob Hill,37.79101,-122.42011,Private room,74,1,49,2024-02-27,1.57,34,154,38,1126356
1007825359831411377,Expertly designed rooms w/ Wi-Fi,520931919,Chris,,Downtown/Civic Center,37.78794,-122.42049,Private room,150,2,0,,,379,365,0,Exempt
1019186278540184090,Lovely Hotel Room Perfect For Couple In Downtown,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,280,0,Exempt
1018305017114987031,Beautiful Place Amazing view,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,280,0,Exempt
4631873,Hotel Pac Hgts Queen Free Car ParkB,20850212,Young,,Russian Hill,37.7992,-122.42358,Hotel room,89,1,408,2024-02-22,3.61,16,0,52,FY 2017-18
43840355,La Monarca by Kasa | Weekly Stays Welcome!,88566861,Kasa,,Downtown/Civic Center,37.7874,-122.41308,Private room,115,7,231,2024-02-17,5.60,17,298,30,License not needed per OSTR
50489340,Orange Village Hostel - Full Size Bed w/Bathroom,76841544,Steve,,Downtown/Civic Center,37.78504,-122.41254,Private room,86,1,102,2024-02-28,3.22,8,357,24,0475941
1010619345070522891,Nice And Amazing Botique Hotel In Downtown,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,365,0,Exempt
1019937198650720151,Golden Gate City Iconic Boutique Hotel Stays,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,270,0,Exempt
1019295417672953879,Comfy & walkable place at SF,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,4,2024-02-09,1.40,342,362,4,Exempt
1051746447704923957,Elevated Urban Boutique Hotel Stays,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,1,2024-03-01,1,342,356,1,Exempt
1019731780199800682,SF Sunset City Stylish Boutique Hotel Stays,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,280,0,Exempt
1007681334229731211,Perfect staycation SF Downtown,520931919,Chris,,Nob Hill,37.789302878326154,-122.42061395704127,Private room,150,2,0,,,379,365,0,Exempt
969627732796487640,Donatello Resort Studio - San Francisco,21265745,Brad And Sarah,,Downtown/Civic Center,37.78673296645075,-122.41312843307772,Entire home/apt,174,2,1,2023-10-19,0.21,12,64,1,Exempt
784011857465495047,Urban Retreat: 1BR Suite at Wyndham Canterbury,442029804,Live Suite,,Downtown/Civic Center,37.78828749385657,-122.41396288240979,Entire home/apt,233,1,0,,,48,363,0,Exempt
1018833250497977310,Staycation at amazing hotel SFD,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,365,0,Exempt
1007021608758910722,1BD Airbnb-Friendly Space Room,520931919,Chris,,Nob Hill,37.78867,-122.42056,Private room,150,2,0,,,379,365,0,Exempt
557318953734194464,Orange Village Hostel- Twin Bed w/shared bath,76841544,Steve,,Downtown/Civic Center,37.78607,-122.4127,Private room,74,1,5,2022-08-01,0.23,8,241,0,0475941
809687226127884348,Supersize Stunner in downtown,497314341,Sarah,,Downtown/Civic Center,37.7862505,-122.4154684,Entire home/apt,152,30,0,,,2,363,0,
35899798,Modern Castro View Home,16921283,Jonathan,,Castro/Upper Market,37.76214,-122.44474,Entire home/apt,2195,7,0,,,2,358,0,STR-0003609
1018740037604912075,Cozy And Comfortable Hotel Room In San Francisco,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,275,0,Exempt
22193833,Beautiful Victorian flat in Cole Valey,7636990,Greg & Nathalie,,Haight Ashbury,37.76661,-122.44775,Entire home/apt,288,30,14,2023-07-01,0.20,2,182,1,
48326392,"Blueground | SoMa, w/d, rooftop, nr muni",107434423,Blueground,,South of Market,37.7808,-122.41183,Entire home/apt,161,31,3,2024-03-01,0.09,183,365,1,
45104646,Top Floor Downtown 2x1,4430421,Landmark,,Downtown/Civic Center,37.78476,-122.41657,Entire home/apt,130,30,1,2022-07-10,0.05,149,177,0,
752814109957562624,Spacious 3-bedroom condo  in the heart of the city,30747858,Sid,,Castro/Upper Market,37.7647,-122.44019,Entire home/apt,400,2,24,2024-01-28,1.50,1,58,16,STR-0006047
914879838878800328,Lux 2 Bed House in Russian Hill,22242025,Robert,,Russian Hill,37.805346437304834,-122.41924748537122,Entire home/apt,579,3,8,2024-02-24,1.15,1,326,8,2023-005487STR
501414734605908395,Phoenix Poolside King Bed Room,417026253,Phoenix Hotel,,Downtown/Civic Center,37.7841,-122.41772,Private room,199,1,3,2023-12-15,0.18,3,285,2,Exempt
983340595281922147,Nob Hill Penthouse.,537640049,Kenneth,,Nob Hill,37.79437073999004,-122.4174499777494,Entire home/apt,410,3,3,2024-01-11,0.56,1,246,3,2023-008576STR
32404157,Condo in Nob Hill/ view of the Golden Gate Bridge,81165421,Clinton,,Nob Hill,37.79498,-122.4153,Entire home/apt,500,2,29,2024-01-10,0.49,1,84,2,STR-0004420
1088025862946651931,Amazing Hotel In SF Downtown,520931919,Chris,,Western Addition,37.78735882924358,-122.4222100877469,Private room,150,2,0,,,379,365,0,Exempt
1762727,Sunny Garden Studio in the Castro,237849,Jan,,Castro/Upper Market,37.760288,-122.442162,Entire home/apt,200,31,23,2018-10-17,0.19,1,362,0,1049689-01-161
1009527896135166667,SF Sunset City Leisurely Stays | Boutique Hotel,520931919,Chris,,Downtown/Civic Center,37.78755,-122.42105,Private room,150,2,1,2024-01-20,0.63,379,365,1,Exempt
21490551,"Nice Russian Hill furnished Flat, Entire apartment",615007,D,,Nob Hill,37.79384,-122.4173,Entire home/apt,95,30,5,2021-10-09,0.08,2,179,0,
968992893908423521,City Chic Retreat in the Heart of San Francisco!,9518141,Virginia,,Nob Hill,37.78986027308327,-122.41214183047295,Entire home/apt,649,5,0,,,2,6,0,Exempt
1087800652670269430,"Quaint, beautiful hotel suite.",555551540,John,,Downtown/Civic Center,37.7889369,-122.412607,Private room,190,2,0,,,1,265,0,Exempt
1008142725939264692,Affordable stay at Downtown,520931919,Chris,,Western Addition,37.78727,-122.42194,Private room,150,2,1,2024-01-16,0.58,379,365,1,Exempt
1015570541254619114,Cozy place at SanFro Downtown,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,365,0,Exempt
1007157,Rent Russian Hill,5539889,Maureen,,Nob Hill,37.79531,-122.41895,Entire home/apt,230,30,93,2023-09-09,0.71,1,282,1,
1098105227725246081,Mid-Century Modern w Roof Deck,13832870,International,,Pacific Heights,37.7932,-122.42334,Entire home/apt,237,30,0,,,21,269,0,
1010241042310357530,Lovely Boutique Hotel Charm In Downtown,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,280,0,Exempt
1019969039287209838,SF Sunset City Relaxed Stays | Boutique Hotel,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,280,0,Exempt
3882632,Best hip central area,3895812,Fakhry,,Western Addition,37.77285,-122.43068,Private room,56,30,3,2014-10-25,0.03,7,300,0,
1105614884191277701,Lovely 1BR Hotel Room In Central Downtown,520931919,Chris,,Western Addition,37.78726,-122.42221,Private room,314,2,0,,,379,365,0,Exempt
43477461,Bright Nice Studio,150732464,Salman,,Nob Hill,37.79525,-122.41931,Private room,55,30,5,2024-02-07,0.20,7,213,3,
1010254438146540319,Charming Boutique Hotel Experience In Downtown,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,280,0,Exempt
1105649794857353748,Lovely 1BR Hotel Room In Central Downtown,520931919,Chris,,Western Addition,37.78788,-122.42276,Private room,314,2,0,,,379,365,0,Exempt
1031168865247783667,Marina Marvel Room Haven Boutique Hotel Stays,520931919,Chris,,Western Addition,37.789046853802866,-122.4227571491998,Private room,150,2,0,,,379,365,0,Exempt
1008647075887638644,Golden State Upscale Stays | Boutique Hotel,520931919,Chris,,Western Addition,37.78797513153201,-122.42261122046295,Private room,150,2,0,,,379,365,0,Exempt
1009449965214401947,SanFran Cheerful Stays | Boutique Hotel,520931919,Chris,,Downtown/Civic Center,37.787823789622855,-122.42087678982827,Private room,150,2,0,,,379,365,0,Exempt
1007548392395428904,Cozy room at the heart of SF,520931919,Chris,,Western Addition,37.788022705476116,-122.42276614633747,Private room,150,2,0,,,379,365,0,Exempt
1031218882195527013,Alcatraz View Suite Retreat Boutique Hotel Stays,520931919,Chris,,Downtown/Civic Center,37.78748435601831,-122.42042488147575,Private room,150,2,1,2024-01-10,0.52,379,365,1,Exempt
1085583967287534995,Convenient room to stay at SFDT,520931919,Chris,,Downtown/Civic Center,37.78742839245362,-122.42052949647633,Private room,150,2,0,,,379,365,0,Exempt
1016723438205480486,Nice And Comfy Boutique Hotel Room In Downtown,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,280,0,Exempt
1009082903108338537,Budget place at SanFo downtown,520931919,Chris,,Nob Hill,37.7889,-122.42053,Private room,150,2,0,,,379,365,0,Exempt
1019736928181966154,SF Sunset City Incredible Boutique Hotel Stays,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,280,0,Exempt
808638483676176804,Urban Retreat: 1BR Suite at Wyndham Canterbury,389697794,David,,Downtown/Civic Center,37.7890848,-122.4129685,Entire home/apt,233,2,0,,,30,358,0,Exempt
1017552213926749142,Golden State Perfect Boutique Hotel Stays,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,280,0,Exempt
1018791925951710727,Downtown SanFo Unique Boutique Hotel Stays,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,1,2023-12-14,0.35,342,275,1,Exempt
1088856345598515684,SanFran Famous Boutiques Hotel,520931919,Chris,,Nob Hill,37.78879,-122.42058,Private room,150,2,0,,,379,270,0,Exempt
48733396,Renovated modern quiet w views & great location,15912402,Jee,,Haight Ashbury,37.76839,-122.44091,Entire home/apt,148,30,1,2021-06-15,0.03,1,152,0,
972532151182143376,Large 3bd Flat with Great View,493536888,Yihan,,Castro/Upper Market,37.768074493983015,-122.43898173502635,Entire home/apt,299,30,0,,,1,89,0,
1020085642199407509,Cozy And Charming Hotel Room In Central Downtown,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,1,2023-11-18,0.27,342,365,1,Exempt
1008134659436705811,SanFo Downtown Exceptional Stays | Boutique Hotel,520931919,Chris,,Downtown/Civic Center,37.78734665925288,-122.42040840234398,Private room,150,2,0,,,379,365,0,Exempt
1051770489825635506,Stylish Bush Living Boutique Hotel Stays,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,365,0,Exempt
1021523233574802361,Beautiful local attractions SFD,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,280,0,Exempt
36201662,"Staypineapple San Francisco, Persona Mobility Acc.",270119323,An Elegant Hotel,,Downtown/Civic Center,37.78694,-122.41299,Private room,132,1,1,2020-05-31,0.02,8,1,0,Exempt
47325832,"Blueground | Soma, parking, lounge, near bart",107434423,Blueground,,South of Market,37.7808,-122.41183,Entire home/apt,192,31,1,2022-07-12,0.05,183,311,0,
1005911385371900012,Russian Hill/North Beach Gem!,10776035,Lorinda,,Russian Hill,37.80015766052233,-122.41235017776489,Entire home/apt,300,30,0,,,1,267,0,
45115755,Remodeled 1x1 in Quiet Corner of Downtown Building,4430421,Landmark,,Downtown/Civic Center,37.78608,-122.41464,Entire home/apt,103,30,0,,,149,180,0,
31072911,Exceptional 3b2b Partial Villa with Panoramic View,25116424,Jacky,,Inner Sunset,37.7571,-122.45507,Entire home/apt,1000,2,23,2024-01-18,0.37,4,188,1,STR-0004481
1018775543303618398,Comfy Boutique Hotel In The Heart Of San Francisco,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,275,0,
1031283726145363132,Polk Street Paradise Boutique Hotel Stays,520931919,Chris,,Downtown/Civic Center,37.78748546602956,-122.42119807012998,Private room,150,2,0,,,379,362,0,Exempt
1237143,Charming Upstairs Flat in Russian Hill,6745542,Susanna,,Russian Hill,37.79819,-122.41816,Entire home/apt,411,4,17,2019-08-18,0.13,1,171,0,2024-000354STR
708721776503129842,Studio Suite with Rooftop Lounge in San Francisco,476474223,Samantha,,Downtown/Civic Center,37.78693,-122.40923,Private room,190,2,12,2024-02-14,0.67,5,10,7,Exempt
36002747,"Hotel Vertigo, Deluxe Queen",269577587,Hotel Vertigo,,Downtown/Civic Center,37.78825,-122.41692,Private room,10000,1,6,2020-03-01,0.12,2,281,0,Exempt
51765398,Modern Studio Minimal Living Maximum Lifestyle 307,253575857,Dorel SF,,Nob Hill,37.79169,-122.41803,Private room,80,1,38,2024-02-05,1.24,34,169,20,1126356
1018316793658159117,Golden State Fantastic Boutique Hotel Stays,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,280,0,Exempt
1003485150957609476,Luxury Charming Boutique Hotel In Central Downtown,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,365,0,Exempt
1019660146496261728,Downtown 'Frisco Innovative Boutique Hotel Stays,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,270,0,Exempt
1008605570685252004,Golden State Cozy Stays | Boutique Hotel,520931919,Chris,,Nob Hill,37.78911499394363,-122.42091372665017,Private room,150,2,0,,,379,365,0,Exempt
808638039907096338,Wyndham Canterbury Resort | 2BR/1BA Queen Suite,389697794,David,,Downtown/Civic Center,37.7890848,-122.4129685,Entire home/apt,262,2,1,2023-04-27,0.09,30,285,1,Exempt
